Timestamp                       Thread     Type        Activity             PID    TTL  
2026-09-18 04:11:30.339900+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[435] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::incrementTunnelUse: _tunnelUseCount=2
2026-09-18 04:11:30.339902+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[438] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::incrementTunnelUse: ret=0x00000000 _tunnelUseCount=2
2026-09-18 04:11:30.339906+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[441] AppleT8103ATCDPXBAR(atc1-dpxbar)<0x100000320>::connect_block_invoke: dispext0,0 -> atc1,1 (atc1-dpin0) => mux_select=0
2026-09-18 04:11:30.339911+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[444] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::makeDPINAdapterPortActive_block_invoke: current _dpinAdapterPortActive=NO makeActive=YES
2026-09-18 04:11:30.339917+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[447] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::makeDPINAdapterPortActive_block_invoke: set DPTX_INACTIVE=0, polling for DPTX_INACTIVE_ACK=0...
2026-09-18 04:11:30.339923+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[450] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::makeDPINAdapterPortActive_block_invoke: got DPTX_INACTIVE_ACK=0
2026-09-18 04:11:30.339924+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[453] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::makeDPINAdapterPortActive_block_invoke: makeActive=YES ret=0x00000000
2026-09-18 04:11:30.339926+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[456] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::handleActivate: ret=0x00000000
2026-09-18 04:11:30.339927+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[459] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::activate_block_invoke: synthesizing hotPlugDetectChangeOccurred due to _hpdAsserted...
2026-09-18 04:11:30.339930+0300 0x2a9c     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[462] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::enqueueAction_block_invoke: action=Plug; thread call was pending=NO
2026-09-18 04:11:30.339932+0300 0x2a9c     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[465] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::activate_block_invoke: superclass ret=0x00000000
2026-09-18 04:11:30.339934+0300 0x2a9c     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[468] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::activate: ret=0x00000000
2026-09-18 04:11:30.339966+0300 0x2a9c     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[471] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::sendActions: sending action[0]=Plug...
2026-09-18 04:11:30.339967+0300 0x2a9c     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[474] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::enqueueAction_block_invoke: action=Plug; thread call was pending=NO
2026-09-18 04:11:30.339969+0300 0x2a9c     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[477] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::sendActions: dispatched 1 actions
2026-09-18 04:11:30.340114+0300 0xc20      Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[480] AppleDCPDPTXRemotePortProxy<0x1000006fb>::setPowerState_block_invoke: exit: powerstate = 1, _displayRequested = 1, ret=0x00000000
2026-09-18 04:11:30.340143+0300 0x7b       Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[483] AppleDCPDPTXRemotePortProxy<0x1000006fb>::powerChangeDone_block_invoke: powerstate 0 -> 1
2026-09-18 04:11:30.340150+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[486] AppleDCPDPTXRemotePortProxy<0x1000006fb>::synchronousChangeDPTXPowerStateTo: exit: ret=0x00000000, powerstate = 1
2026-09-18 04:11:30.340153+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[489] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::sendActions: sending action[1]=Plug...
2026-09-18 04:11:30.341143+0300 0x2a90     Default     0x0                  0      0    kernel: (AppleThunderboltDPOutAdapter) Thunderbolt DP - finished DPRX polling on DPIn port [1:0x0:0x5]
2026-09-18 04:11:30.341354+0300 0x2a90     Default     0x0                  0      0    kernel: (AppleThunderboltDPOutAdapter) Thunderbolt DP - activation resolved - DPO [1:0x1:0xa]
2026-09-18 04:11:30.348346+0300 0x494      Default     0x0                  0      0    kernel: (AppleFirmwareKit) DCPEndpoint(AFKDCPEXTEndpoint8:0x100000614): Create AFKMailboxEndpointInterface (id:1)
2026-09-18 04:11:30.350332+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:DCPDP13Service.cpp:60] [AFK]version: 12
2026-09-18 04:11:30.350336+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:DCPDPService.cpp:76] [AFK]version: 12
2026-09-18 04:11:30.353777+0300 0x495      Default     0x0                  0      0    kernel: (AppleFirmwareKit) DCPEndpoint(AFKDCPEXTEndpoint9:0x100000615): Create AFKMailboxEndpointInterface (id:1)
2026-09-18 04:11:30.357382+0300 0x495      Default     0x0                  0      0    kernel: (AppleFirmwareKit) DCPEndpoint(AFKDCPEXTEndpoint9:0x100000615): Create AFKMailboxEndpointInterface (id:3)
2026-09-18 04:11:30.358986+0300 0x494      Default     0x0                  0      0    kernel: (AppleFirmwareKit) DCPEndpoint(AFKDCPEXTEndpoint8:0x100000614): Create AFKMailboxEndpointInterface (id:3)
2026-09-18 04:11:30.359170+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[492] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::sendActions: dispatched 2 actions
2026-09-18 04:11:30.359174+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[495] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::sendActions: dispatched 0 actions
2026-09-18 04:11:30.413020+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[498] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::setDisplayHints: hints: valid=YES tiled=NO tile=(0,0) native=0x0 mainUFP=0x00000000 peerUFP=0x00000000 ret=0x00000000
2026-09-18 04:11:30.413025+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[501] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::setDisplayHints: hints: valid=YES tiled=NO tile=(0,0) native=0x0 mainUFP=0x00000000 peerUFP=0x00000000 ret=0x00000000
2026-09-18 04:11:30.415313+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[504] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::enableSoCVmaxPerfState: enable SoC Vmax for dcp index 1
2026-09-18 04:11:30.415321+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[507] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::willChangeLinkConfiguration_block_invoke: ret=0x00000000
2026-09-18 04:11:30.415322+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[510] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::willChangeLinkConfiguration: ret=0x00000000
2026-09-18 04:11:30.415481+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[513] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::setActiveLaneCount: laneCount=0 ret=0x00000000
2026-09-18 04:11:30.415483+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[516] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::setActiveLaneCount: laneCount=0 ret=0x00000000
2026-09-18 04:11:30.418006+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleTypeCPhy) AppleTypeCPhyDisplayPortInterface: AppleTypeCPhyInterface::setLinkRate: AppleATCDPINAdapterPort(atc1-dpin0) type 3: link rate 0x14 options 0x00000000 pclk 1 completed with 0x00000000
2026-09-18 04:11:30.418010+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[519] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::setLinkRate_block_invoke: linkRate=5400000000Gbps ret=0x00000000
2026-09-18 04:11:30.418012+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[522] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::setLinkRate: linkRate=5400000000Gbps ret=0x00000000
2026-09-18 04:11:30.418172+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[525] AppleT8103ATCDPXBAR(atc1-dpxbar)<0x100000320>::bringConnectionUp_block_invoke: dispext0,0 -> atc1,1 (atc1-dpin0); ufpBit=0x00000001 dfpBit=0x00000001 pclk=PCLK1 (pclk_sel=1)
2026-09-18 04:11:30.418193+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[528] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::bringConnectionUp: ret=0x00000000
2026-09-18 04:11:30.418195+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[531] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::makeDPINAdapterPortActive_block_invoke: current _dpinAdapterPortActive=YES makeActive=YES
2026-09-18 04:11:30.418197+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[534] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::makeDPINAdapterPortActive_block_invoke: makeActive=YES ret=0x00000000
2026-09-18 04:11:30.418198+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[537] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::bringConnectionUp: ret=0x00000000
2026-09-18 04:11:30.418200+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[540] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::didChangeLinkConfiguration: ret=0x00000000
2026-09-18 04:11:30.418205+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[543] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::enableSoCVmaxPerfState: disable SoC Vmax for dcp index 1
2026-09-18 04:11:30.418612+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[546] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::setDownspread: enabled=0 ret=0x00000000
2026-09-18 04:11:30.419854+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[549] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::setActiveLaneCount: laneCount=4 ret=0x00000000
2026-09-18 04:11:30.419856+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[552] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::setActiveLaneCount: laneCount=4 ret=0x00000000
2026-09-18 04:11:30.420031+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[555] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::setDriveSettings: ret=0x00000000
2026-09-18 04:11:30.420032+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[558] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::setDriveSettings: laneCount=4 ret=0x00000000
2026-09-18 04:11:30.437416+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[561] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::setDriveSettings: ret=0x00000000
2026-09-18 04:11:30.437420+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[564] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::setDriveSettings: laneCount=4 ret=0x00000000
2026-09-18 04:11:30.454719+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[567] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::setDriveSettings: ret=0x00000000
2026-09-18 04:11:30.454720+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[570] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::setDriveSettings: laneCount=4 ret=0x00000000
2026-09-18 04:11:30.508317+0300 0x496      Default     0x0                  0      0    kernel: (AppleFirmwareKit) DCPEndpoint(AFKDCPEXTEndpoint10:0x100000616): Create AFKMailboxEndpointInterface (id:1)
2026-09-18 04:11:30.508433+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:eoInterfaceIOAV.cpp:134] IOMFB: IOAVVideoInterface published
2026-09-18 04:11:30.508438+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:eoInterfaceIOAV.cpp:606] IOMFB: VideoInterfaceIOAV::plug
2026-09-18 04:11:30.508441+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:eoInterfaceIOAV.cpp:629] IOMFB: VideoInterfaceIOAV::external
2026-09-18 04:11:30.508517+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:eoInterfaceIOAV.cpp:592] IOMFB: VideoInterfaceIOAV::plug
2026-09-18 04:11:30.508524+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:eoInterfaceIOAV.cpp:787] IOMFBStatus VideoInterfaceIOAV::plug_gated(IOAVVideoInterface *, bool): entry
2026-09-18 04:11:30.508550+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:eoInterfaceIOAV.cpp:791] IOMFBStatus VideoInterfaceIOAV::plug_gated(IOAVVideoInterface *, bool): display HPD asserted
2026-09-18 04:11:30.511372+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:UPPipe.cpp:5247] IOMFB: vid-clock-to-disp-clock-factor read failed, using default
2026-09-18 04:11:30.549133+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:8231] fIsSecondExternalActiveDCP value at plug is 0
2026-09-18 04:11:30.549707+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:FramebufferDCP.cpp:3610] clamshell value is 1
2026-09-18 04:11:30.550089+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:3844] IOMFB: power off -> on vmaod 0
2026-09-18 04:11:30.550093+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:1697] set_device_enabled_gated: current state: 0, requested state: 1
2026-09-18 04:11:30.550513+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12505] set_run_mode_safe: no need to defer: 0 -> 1
2026-09-18 04:11:30.550960+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12505] set_run_mode_safe: no need to defer: 1 -> 2
2026-09-18 04:11:30.552954+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:13583] bool IOMFB::UPPipeDCP_H13P::init_m3_timing_parameters(): Ext entry for init_m3_timing tunable target is 0
2026-09-18 04:11:30.575801+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:FramebufferDCP.cpp:6231] IOMFBParameter_adaptive_sync Req minRR = 0x0, mediaTargetRate = 0x0, Fractional Rate = 0
2026-09-18 04:11:30.575891+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:8715] set_digital_out_mode: Modeset requested for colorID: 45, timingID: 38
2026-09-18 04:11:30.576186+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:3896] IOMFB: power on -> off vmaod 0
2026-09-18 04:11:30.576191+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12505] set_run_mode_safe: no need to defer: 2 -> 1
2026-09-18 04:11:30.576288+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12505] set_run_mode_safe: no need to defer: 1 -> 0
2026-09-18 04:11:30.576779+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:1697] set_device_enabled_gated: current state: 1, requested state: 0
2026-09-18 04:11:30.777180+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:8955] set_mode: timingID: 38 colorID: 45
2026-09-18 04:11:30.777281+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:eoInterfaceIOAV.cpp:787] IOMFBStatus VideoInterfaceIOAV::plug_gated(IOAVVideoInterface *, bool): entry
2026-09-18 04:11:30.778953+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[573] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::getDownspread: *pEnabled=0 ret=0x00000000
2026-09-18 04:11:30.779143+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[576] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::getDriveSettings: laneCount=4 ret=0x00000000
2026-09-18 04:11:30.782815+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:13187] IOMFB updateFrequencies: minimum-frequency property not found, using getClockFrequency(0) instead.
2026-09-18 04:11:30.783062+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:13204] IOMFB updateFrequencies EDT ERROR: getClockFrequency(0) (0) < videoClock 266640000! Giving up on frequencies.
2026-09-18 04:11:30.784249+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:8610] IOMFBStatus UnifiedPipeline::mode_set_gated(uint32_t, uint32_t): 3840x2160@60 Hz DSC=NO VRR=NO link: 1
2026-09-18 04:11:30.784266+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:3844] IOMFB: power off -> on vmaod 0
2026-09-18 04:11:30.784328+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:1697] set_device_enabled_gated: current state: 0, requested state: 1
2026-09-18 04:11:30.784895+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12505] set_run_mode_safe: no need to defer: 0 -> 1
2026-09-18 04:11:30.785183+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12505] set_run_mode_safe: no need to defer: 1 -> 2
2026-09-18 04:11:30.785317+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:13583] bool IOMFB::UPPipeDCP_H13P::init_m3_timing_parameters(): Ext entry for init_m3_timing tunable target is 0
2026-09-18 04:11:30.785347+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:14823] IOMFB: Ext XPan M3 pixel_clock 533280000, htot 4000 vtot 2222
2026-09-18 04:11:30.785361+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:14825] IOMFB: Ext XPan M3 SFM lines 2222, piodma_duration_lines 133, TSQ 2078
2026-09-18 04:11:30.785450+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:14827] IOMFB: Ext XPan M3 SFM dur 399999, DisplayLead 26281
2026-09-18 04:11:30.785853+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:oTimingElement.cpp:1350] [AFK]SPLIT is 0
2026-09-18 04:11:30.785873+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12527] set_run_mode_safe: deferring: 2 -> 4
2026-09-18 04:11:30.785933+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12432] virtual IOMFBStatus IOMFB::UPPipeDCP_H13P::ready_for_run_mode_change(AppleRegisterStream *): initiating deferred run mode chang...
2026-09-18 04:11:30.787406+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:M3Hal_v1.cpp:246] IOMFB: load APT M3 IMem : size 0x7ac8
2026-09-18 04:11:30.787747+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:M3Hal_v1.cpp:246] IOMFB: load APT M3 DMem : size 0x6fa4
2026-09-18 04:11:30.787948+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:CAHandler.cpp:190] IOMFB load_ca_data: Unrecognized data version 0 (expected 1 or 2)
2026-09-18 04:11:30.787959+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:UPPipe.cpp:4155] IOMFB read_pmu_data_sync: pmu ram read error (e00002d8)
2026-09-18 04:11:30.789138+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:17314] IOMFB: program_M3_SDP_Init: DPTX Generic SDP base index is 0xa
2026-09-18 04:11:30.789179+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:17341] program_M3_SDP_Init: Base SDP Index = 10 : Number of SDPs available = 1
2026-09-18 04:11:30.789188+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:16908] IOMFB Ext RTBandwidth: program_M3_rt_config: Using Legacy, scratch 23b738018
2026-09-18 04:11:30.789197+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:16928] IOMFB Ext RTBandwidth: using legacy. Doorbell 23bc3c000, bit 3
2026-09-18 04:11:30.789208+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:UPTSQManager.cpp:134] IOMFB: clearing M3 reset
2026-09-18 04:11:30.789327+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:UPTSQ_Hal_v1.cpp:339] IOMFB: timebase_offset = 4
2026-09-18 04:11:30.801820+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:UPTSQManager.cpp:106] IOMFB: switch to normal mode succeeded
2026-09-18 04:11:30.806552+0300 0x4bb      Default     0x0                  0      0    kernel: (AppleFirmwareKit) DCPEndpoint(AFKDCPEXTEndpoint12:0x100000618): Create AFKMailboxEndpointInterface (id:5)
2026-09-18 04:11:30.808415+0300 0x4bb      Default     0x0                  0      0    kernel: (AppleFirmwareKit) DCPEndpoint(AFKDCPEXTEndpoint12:0x100000618): Create AFKMailboxEndpointInterface (id:7)
2026-09-18 04:11:31.815753+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) RemoteHDCPAuthSession processed AuthOpen<7>
2026-09-18 04:11:31.816026+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) RemoteHDCPAuthSession processed ReceiverConnected<0>
2026-09-18 04:11:31.818572+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) RemoteHDCPAuthSession processed CPDesired<1>
2026-09-18 04:11:32.078529+0300 0x16b      Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[579] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::interruptOccurred: HPD event: hpd=1 (lvlchg=NO) plug=NO irqhpd=YES unplug=NO
2026-09-18 04:11:32.078559+0300 0x16b      Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[582] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::enqueueAction_block_invoke: action=IRQ; thread call was pending=NO
2026-09-18 04:11:32.078572+0300 0x2b32     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[585] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::sendActions: sending action[0]=IRQ...
2026-09-18 04:11:32.078587+0300 0x2b32     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[588] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::enqueueAction_block_invoke: action=IRQ; thread call was pending=NO
2026-09-18 04:11:32.078595+0300 0x2b32     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[591] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::sendActions: dispatched 1 actions
2026-09-18 04:11:32.078601+0300 0x2b32     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[594] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::sendActions: sending action[0]=IRQ...
2026-09-18 04:11:32.079111+0300 0x2b32     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[597] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::sendActions: dispatched 1 actions
2026-09-18 04:11:32.086193+0300 0x2b32     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) RemoteHDCPAuthSession processed HPrimeAvailable<9>
2026-09-18 04:11:32.086337+0300 0x16b      Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[600] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::interruptOccurred: HPD event: hpd=1 (lvlchg=NO) plug=NO irqhpd=YES unplug=NO
2026-09-18 04:11:32.086348+0300 0x16b      Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[603] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::enqueueAction_block_invoke: action=IRQ; thread call was pending=NO
2026-09-18 04:11:32.086360+0300 0x2b32     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[606] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::sendActions: sending action[0]=IRQ...
2026-09-18 04:11:32.086369+0300 0x2b32     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[609] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::enqueueAction_block_invoke: action=IRQ; thread call was pending=NO
2026-09-18 04:11:32.086375+0300 0x2b32     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[612] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::sendActions: dispatched 1 actions
